,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_median,chroma_cqt_mean,chroma_cqt_std,chroma_cqt_median,chroma_cens_mean,chroma_cens_std,chroma_cens_median,melspectrogram_mean,melspectrogram_std,melspectrogram_median,rms_mean,rms_std,rms_median,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_median,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_bandwidth_median,spectral_contrast_mean,spectral_contrast_std,spectral_contrast_median,spectral_flatness_mean,spectral_flatness_std,spectral_flatness_median,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_median,poly_features_mean,poly_features_std,poly_features_median,tonnetz_mean,tonnetz_std,tonnetz_median,zero_crossing_rate_mean,zero_crossing_rate_std,zero_crossing_rate_median,tempogram_mean,tempogram_std,tempogram_median,fourier_tempogram_mean,fourier_tempogram_std,fourier_tempogram_median,harmonic_mean,harmonic_std,harmonic_median,percussive_mean,percussive_std,percussive_median,mfcc_mean,mfcc_std,mfcc_median,mfcc1_mean,mfcc1_std,mfcc1_median,mfcc2_mean,mfcc2_std,mfcc2_median,mfcc3_mean,mfcc3_std,mfcc3_median,mfcc4_mean,mfcc4_std,mfcc4_median,mfcc5_mean,mfcc5_std,mfcc5_median,mfcc6_mean,mfcc6_std,mfcc6_median,mfcc7_mean,mfcc7_std,mfcc7_median,mfcc8_mean,mfcc8_std,mfcc8_median,mfcc9_mean,mfcc9_std,mfcc9_median,mfcc10_mean,mfcc10_std,mfcc10_median,mfcc11_mean,mfcc11_std,mfcc11_median,mfcc12_mean,mfcc12_std,mfcc12_median,mfcc13_mean,mfcc13_std,mfcc13_median,mfcc14_mean,mfcc14_std,mfcc14_median,mfcc15_mean,mfcc15_std,mfcc15_median,mfcc16_mean,mfcc16_std,mfcc16_median,mfcc17_mean,mfcc17_std,mfcc17_median,mfcc18_mean,mfcc18_std,mfcc18_median,mfcc19_mean,mfcc19_std,mfcc19_median,mfcc20_mean,mfcc20_std,mfcc20_median,label
0,blues.00000.wav,123.046875,38497.0,631.0983606557377,0.34994322061538696,0.29792559146881104,0.2541291415691376,0.5495541095733643,0.24944469332695007,0.5173462629318237,0.2734356861208727,0.0925540862898062,0.26330975951653923,4.42531156539917,27.208087921142578,0.10200037062168121,0.07823848724365234,0.03594522923231125,0.07354651391506195,1784.4204464946638,360.2633609423946,1740.1945410791839,2002.6501916232635,293.08196326072806,2005.9836340128527,20.530732524634253,8.761008542853421,17.81688364385218,0.004498873371630907,0.0055146231316030025,0.0029480820521712303,3806.4853160373937,949.5588061190823,3649.8779296875,1.7518728561466081,2.127845207883375,0.3174957209865921,0.0016198937814080885,0.05283445339077115,0.0026073456300470116,0.08306639113293343,0.02768996741355138,0.078125,0.15271648688411973,0.18259809580349703,0.06592194852018499,14.062313079833984,24.07367515563965,8.390453338623047,-4.903142689727247e-05,0.09038107097148895,0.00097016675863415,5.157115992915351e-06,0.07542476058006287,0.0002636347198858857,1.9356905221939087,42.037437438964844,0.12810097634792328,-113.59674835205078,50.64881896972656,-115.4218521118164,121.55729675292969,17.20090675354004,121.8265380859375,-19.158824920654297,15.350781440734863,-18.10500717163086,42.35103225708008,12.284884452819824,43.76707458496094,-6.376458168029785,12.957099914550781,-5.621966361999512,18.61887550354004,9.445805549621582,19.386035919189453,-13.697911262512207,8.225035667419434,-13.796199798583984,15.34463119506836,8.305547714233398,15.852161407470703,-12.285266876220703,9.061617851257324,-11.848495483398438,10.98049259185791,7.963517189025879,10.905351638793945,-8.324323654174805,7.86214017868042,-8.198610305786133,8.8106689453125,7.157399654388428,8.843170166015625,-3.6673686504364014,6.422199249267578,-3.468994617462158,5.751689910888672,6.369077682495117,5.591320037841797,-5.162762641906738,7.057898044586182,-5.483987808227539,0.7509480714797974,7.2428717613220215,0.8432130813598633,-1.691937804222107,6.045714855194092,-1.9760520458221436,-0.4099527895450592,6.453121662139893,-0.8158249855041504,-2.300208806991577,7.422605037689209,-2.682405948638916,1.2199290990829468,6.853561878204346,0.9413931965827942,blues
1,blues.00001.wav,67.99958881578948,21316.0,626.9411764705883,0.34098318219184875,0.30819034576416016,0.23245476186275482,0.5032150745391846,0.27522802352905273,0.46899688243865967,0.2613662263358633,0.12256030786630556,0.2336524660455955,2.653045177459717,17.325918197631836,0.014338959008455276,0.05749479681253433,0.03214626386761665,0.054713718593120575,1529.8353159300757,613.1753614767318,1461.4377370170773,2038.6175789692213,462.37913321512207,2050.2039102914387,20.676333757833834,8.23938667113734,18.316356672375576,0.0022944591473788023,0.004851861856877804,0.0011634028051048517,3548.8202074363876,1725.2496539016577,3219.2138671875,1.0345213715698052,1.3965247482968632,0.046798815135721386,0.014103345320922953,0.06066649458647444,0.007866341870623796,0.056044256724071206,0.03805920843998772,0.0478515625,0.11885376368890764,0.15287433397416508,0.04885415939826525,19.22812843322754,26.47279167175293,12.711871147155762,0.00014188745990395546,0.07133913040161133,-0.0007672433857806027,-0.00017619258142076433,0.05537080019712448,5.286200757836923e-05,-0.05806984007358551,60.061222076416016,2.262929916381836,-207.55679321289062,88.1284408569336,-195.53643798828125,124.00672149658203,23.6738338470459,125.5290298461914,8.930560111999512,23.92926025390625,12.884699821472168,35.87468719482422,16.269916534423828,36.36902618408203,2.91603684425354,16.735912322998047,3.604508399963379,21.523725509643555,12.507801055908203,22.692447662353516,-8.554703712463379,14.177411079406738,-8.073545455932617,23.358671188354492,11.936522483825684,22.756614685058594,-10.103616714477539,12.89472484588623,-10.163238525390625,11.903743743896484,10.219956398010254,12.152261734008789,-5.56038761138916,10.262492179870605,-5.832583427429199,5.376802921295166,9.812360763549805,4.820611000061035,-2.239119529724121,8.055376052856445,-2.5646204948425293,4.216962814331055,8.554977416992188,3.986513614654541,-6.01227331161499,7.243463039398193,-5.8805251121521,0.9361096024513245,7.440762042999268,0.22699633240699768,-0.7165371775627136,7.752874374389648,-0.9286354184150696,0.29387587308883667,6.939540386199951,-0.13041812181472778,-0.28743085265159607,7.150418281555176,-0.4237671196460724,0.5315735340118408,6.769420623779297,0.2910282015800476,blues
2,blues.00002.wav,161.4990234375,49182.0,638.7272727272727,0.363602876663208,0.29203876852989197,0.27557772397994995,0.515354573726654,0.2541905641555786,0.4851534962654114,0.2677318310078601,0.10794906205480413,0.24922368419546848,7.256842136383057,29.52680206298828,0.1957230567932129,0.1060299202799797,0.03652374446392059,0.10415713489055634,1552.4819582458865,395.6340704675062,1510.4090168199664,1747.1659849613072,275.7656745136526,1740.7904712767895,22.197265163058066,8.727204457161315,20.024584368445375,0.0026277732104063034,0.0033441646955907345,0.0015737058129161596,3040.514947755418,884.9383800037886,2906.982421875,2.4543592848500952,2.8594526229250765,0.31878449785038016,0.015279771198657362,0.06271095434688112,0.005702072045797408,0.07630074799245357,0.031737819011002394,0.07373046875,0.13679822058908184,0.1644858883994839,0.059159076681141176,19.430675506591797,28.453474044799805,12.905669212341309,-1.2974076071259333e-06,0.1278226524591446,0.0031453180126845837,-2.2895210349815898e-05,0.0863724946975708,0.00041632517240941525,1.0334802865982056,43.08331298828125,-3.1577839851379395,-90.75438690185547,57.625789642333984,-85.41082000732422,140.4599151611328,22.560396194458008,142.65145874023438,-29.109968185424805,20.29244613647461,-29.166271209716797,31.68901252746582,12.007209777832031,30.352983474731445,-13.987035751342773,12.476017951965332,-13.187582015991211,25.754758834838867,8.631958961486816,25.716218948364258,-13.649584770202637,10.3346529006958,-13.863635063171387,11.629270553588867,10.323798179626465,13.120132446289062,-11.78058910369873,8.098292350769043,-12.687677383422852,9.706442832946777,8.235600471496582,10.489469528198242,-13.1231107711792,7.5964860916137695,-13.279472351074219,5.789265155792236,8.033044815063477,6.888943672180176,-8.905223846435547,7.774160385131836,-10.095499992370605,-1.0837202072143555,7.597539901733398,0.00856616348028183,-9.21835994720459,6.040387153625488,-9.588642120361328,2.4558064937591553,6.372682571411133,2.3343288898468018,-7.726901054382324,6.9047465324401855,-7.963684558868408,-1.815723180770874,7.240518569946289,-1.8041261434555054,-3.433434247970581,6.828189849853516,-4.491254806518555,-2.226820945739746,5.5295729637146,-2.1105802059173584,blues
3,blues.00003.wav,63.02400914634146,16489.0,588.8928571428571,0.40477898716926575,0.30660882592201233,0.3198776841163635,0.4008079767227173,0.2988678216934204,0.30370867252349854,0.2386403172375834,0.16243193134996237,0.204991055381739,6.214398384094238,68.66321563720703,0.0155001450330019,0.08512450754642487,0.05095813050866127,0.0764215737581253,1070.119953324606,429.53279077108147,1003.6397463261176,1596.3339477626894,408.11954720480304,1558.068557492912,21.428764078652268,7.962859090539793,18.879736535100548,0.0009534540004096925,0.0016316620167344809,0.0003849472268484533,2185.028454098539,1222.39519418623,1905.6884765625,1.2446532703746798,1.6215861233785056,0.12600823298945127,0.006360644004138386,0.08479739186178743,-0.0035620029303774672,0.03330894446594427,0.02056877198727728,0.03076171875,0.11133403690393319,0.14483385590696052,0.04293959545424034,16.8631649017334,22.94974708557129,10.958521842956543,4.781437041856407e-07,0.1380668729543686,0.002207111334428191,-1.4527267921948805e-05,0.05209488421678543,0.0001176171499537304,0.07895684242248535,59.67372131347656,1.7169885635375977,-199.43115234375,74.13011169433594,-196.80548095703125,150.09921264648438,21.37236213684082,149.26889038085938,5.647593021392822,16.033262252807617,7.517884254455566,26.87192726135254,12.576812744140625,28.092029571533203,1.754461407661438,16.366769790649414,3.1218035221099854,14.2383451461792,11.263586044311523,14.825494766235352,-4.830882549285889,12.491242408752441,-2.208892345428467,9.297966003417969,9.008867263793945,9.87491226196289,-0.7577416300773621,9.601001739501953,0.6240224838256836,8.149012565612793,8.43834114074707,8.514945983886719,-3.1963140964508057,10.502336502075195,-2.58259916305542,6.087676048278809,6.942457675933838,5.6745123863220215,-2.4764208793640137,7.538022994995117,-1.8799824714660645,-1.0738904476165771,7.893012523651123,-0.48611876368522644,-2.8747777938842773,7.188340187072754,-3.036327600479126,0.7809774875640869,6.667843341827393,0.13902348279953003,-3.316932439804077,7.087620735168457,-2.615325927734375,0.6379812955856323,6.11105489730835,0.8181339502334595,-0.6196900010108948,6.107267379760742,-0.5777363777160645,-3.4082326889038086,5.6548075675964355,-3.726223945617676,blues
4,blues.00004.wav,135.99917763157896,42249.0,640.1363636363636,0.3085901141166687,0.29639482498168945,0.20148824155330658,0.5212889909744263,0.2537604570388794,0.49324625730514526,0.2665095296436922,0.11093242962466522,0.2709663779647453,2.1077072620391846,12.870579719543457,0.058317311108112335,0.054969463497400284,0.031332600861787796,0.04873915761709213,1835.4946028033319,585.9614680225706,1732.7395752656953,1748.3624480992837,297.4323676324603,1738.8719379670713,21.467739185485605,7.938794966060972,19.575669590270444,0.0032392500434070826,0.004357707221060991,0.001969792414456606,3580.945013182082,1253.9156647743953,3547.59521484375,1.2498374736572833,1.6246134972219346,0.10350355072571932,-0.03690561219092426,0.06932149129761468,-0.0222387224308734,0.1015001421004257,0.044198516021300496,0.0927734375,0.13378918378347474,0.1617781986812836,0.05578586432887468,20.224945068359375,28.061986923217773,14.173050880432129,-1.7981219571083784e-05,0.06940175592899323,-0.0005947172176092863,-1.0336911145714112e-05,0.05562542751431465,0.0,-8.457871437072754,51.28559494018555,-6.870183944702148,-160.2660369873047,72.06144714355469,-156.58709716796875,126.19880676269531,29.221141815185547,130.54603576660156,-35.60544967651367,18.26608657836914,-36.9866828918457,22.153301239013672,13.912118911743164,21.88390350341797,-32.48926544189453,18.341211318969727,-30.565704345703125,10.864513397216797,11.607742309570312,10.269684791564941,-23.357929229736328,9.65883731842041,-22.31781768798828,0.5031180381774902,11.168601989746094,-1.25413978099823,-11.805832862854004,11.400602340698242,-11.081827163696289,1.2068060636520386,9.987698554992676,1.2344281673431396,-13.083821296691895,8.962363243103027,-13.401596069335938,-2.8063838481903076,9.298361778259277,-3.5423264503479004,-6.9341230392456055,9.466887474060059,-7.087530136108398,-7.558618068695068,8.423468589782715,-8.121042251586914,-9.173553466796875,8.702869415283203,-7.6801676750183105,-4.51216459274292,9.275314331054688,-5.293720245361328,-5.453538417816162,8.679119110107422,-5.146035194396973,-0.9241611957550049,7.320082664489746,-0.9533753395080566,-4.409332752227783,7.932865142822266,-4.0008392333984375,-11.703780174255371,7.432079315185547,-10.747732162475586,blues
5,blues.00005.wav,69.83741554054055,21627.0,636.0882352941177,0.30234643816947937,0.29587802290916443,0.19543826580047607,0.45641976594924927,0.26982736587524414,0.4091324210166931,0.2533416352000065,0.13838839983004414,0.2431907671737439,2.9152886867523193,28.462034225463867,0.03478076308965683,0.062361497431993484,0.04018383100628853,0.05723372846841812,1831.9423675966689,1015.5092311530871,1470.9967693666845,1729.4832411267014,449.47545589981513,1695.9478679937106,22.547452601973017,8.180264212587518,20.80614529007356,0.0030557429417967796,0.006481772754341364,0.0009136988082900643,3480.9372845818016,1810.1173807006962,2906.982421875,1.2224760209467822,1.6776586415571626,0.0494267025550493,-0.0034466819118969057,0.08426033674735532,0.001474130513114786,0.09403986975135449,0.07897575479333778,0.0654296875,0.11357088725679293,0.14601555584465783,0.048637354212039685,22.579345703125,27.69257354736328,15.90797233581543,-8.508306450494274e-07,0.08989761769771576,-0.0007548364228568971,-2.169107574445661e-05,0.056894414126873016,-4.639723556465469e-05,-7.105647563934326,55.21467590332031,-5.2716569900512695,-177.86904907226562,85.44882202148438,-168.75625610351562,118.19690704345703,56.54703140258789,132.76023864746094,-17.550674438476562,25.58477020263672,-23.280498504638672,30.758634567260742,22.04779052734375,29.063919067382812,-21.742746353149414,20.82588005065918,-21.212902069091797,11.903802871704102,16.316085815429688,8.856616973876953,-20.7342472076416,13.033184051513672,-19.34622573852539,3.1805975437164307,11.566773414611816,2.4736456871032715,-8.583483695983887,13.128410339355469,-7.097437381744385,-0.9364867806434631,10.009262084960938,-2.177619695663452,-11.776272773742676,8.751357078552246,-11.011420249938965,-2.420614242553711,8.859220504760742,-2.6423020362854004,-9.339365005493164,8.962607383728027,-10.38064956665039,-9.939324378967285,6.897561550140381,-9.879719734191895,-3.9098916053771973,7.750656604766846,-3.771040916442871,-5.570623874664307,8.518281936645508,-5.9924726486206055,-1.8390231132507324,8.291840553283691,-0.20411035418510437,-2.778420925140381,6.514776229858398,-2.540118455886841,-3.046865940093994,6.3119635581970215,-3.1887073516845703,-8.115808486938477,6.804971694946289,-7.867206573486328,blues
6,blues.00006.wav,71.77734375,23091.0,641.4166666666666,0.2913080155849457,0.30658742785453796,0.17111894488334656,0.4322073459625244,0.2911198139190674,0.36193108558654785,0.24708472813684354,0.14927314043348672,0.23970012876836228,5.885962963104248,49.66811752319336,0.02818874642252922,0.08498924225568771,0.06006237491965294,0.07402335107326508,1459.0784827344291,661.8856703299016,1311.612769743455,1388.913311650232,430.29622698732777,1245.0370795574595,23.43448815053361,7.035454569449007,22.74307892968835,0.0009680557996034622,0.002869480522349477,0.00024573144037276506,2795.6164286232583,1273.8413758358222,2411.71875,1.5801455081504312,2.4003474416082997,0.030835637715953948,-0.014213115312142232,0.09282558416303074,-0.004841163960890636,0.07302790308146284,0.0436989109483751,0.064697265625,0.11097314691541173,0.14055213003793895,0.04595605050586956,24.841354370117188,29.009313583374023,18.164691925048828,-6.99101929058088e-06,0.12995508313179016,-0.000122371842735447,-2.0696472347481176e-05,0.07716654241085052,-1.0809909326781053e-05,-7.861157417297363,59.78147888183594,-6.295441627502441,-190.14947509765625,98.24462127685547,-183.37579345703125,130.2969512939453,43.97969436645508,140.69049072265625,-36.344139099121094,36.16195297241211,-39.45983123779297,33.0130500793457,21.917268753051758,29.20414924621582,11.106935501098633,32.931514739990234,23.08040428161621,-0.6151584386825562,16.759445190429688,-1.1688942909240723,-20.862009048461914,12.339139938354492,-20.695091247558594,0.27009108662605286,10.148165702819824,-0.12828952074050903,-6.489759922027588,11.44663143157959,-5.313179016113281,-5.517093181610107,12.392672538757324,-5.121224403381348,-7.840327262878418,9.354564666748047,-7.409757614135742,-3.125678777694702,8.015256881713867,-3.7490010261535645,-6.593118190765381,8.897778511047363,-6.614561080932617,-9.942267417907715,7.947305679321289,-9.755758285522461,-6.537224292755127,9.297124862670898,-7.38011360168457,-10.064753532409668,9.126656532287598,-11.284720420837402,-10.91217041015625,7.546544551849365,-11.232421875,-6.97247838973999,6.185579776763916,-6.645854949951172,-3.449033498764038,6.934013843536377,-3.988384246826172,-6.495510101318359,8.36864948272705,-7.2996625900268555,blues
7,blues.00007.wav,92.28515625,29548.0,656.6222222222223,0.30792102217674255,0.30479809641838074,0.19054816663265228,0.4314124286174774,0.27539223432540894,0.35666000843048096,0.2481592274256824,0.1474799348278327,0.2280782631586588,4.828322887420654,37.62083053588867,0.03442598879337311,0.07921459525823593,0.04802124202251434,0.0694940835237503,1451.75414666004,670.7500193180895,1295.7286929676284,1577.3699166309111,410.296437978173,1609.833733945917,22.445583310652776,7.241568644223669,20.915114769374817,0.0014361039502546191,0.0032154307700693607,0.0005132481455802917,2955.348796076819,1276.7365487131187,2551.6845703125,1.4821043915888137,2.1145714989401103,0.08571726497998053,-0.02839442444866474,0.07961300332441888,-0.016805829281283345,0.06143500266060371,0.043011742599829005,0.04931640625,0.12612299137894295,0.1525782409333686,0.052670090650407925,20.45768165588379,26.33647346496582,14.735763549804688,2.3304937712964602e-05,0.11491353064775467,0.003649901133030653,-5.0614544306881726e-05,0.06965350359678268,0.0001974433398572728,-5.964648246765137,57.04414749145508,-6.443192958831787,-179.3954315185547,81.09185028076172,-180.74032592773438,136.45924377441406,38.475547790527344,141.41879272460938,-26.656362533569336,24.328407287597656,-27.79012680053711,39.98802947998047,18.782554626464844,39.354461669921875,5.289677143096924,25.50454330444336,8.798912048339844,10.92442798614502,11.67802619934082,11.018957138061523,-20.5618896484375,12.800033569335938,-19.116853713989258,8.513765335083008,12.305103302001953,7.037461280822754,-11.35690975189209,13.118194580078125,-11.81834602355957,-3.469076156616211,13.354701042175293,-4.847801208496094,-8.41455364227295,12.148707389831543,-6.473543643951416,-6.954826354980469,9.151857376098633,-7.228599548339844,-3.5445363521575928,9.661952018737793,-3.0656142234802246,-8.051241874694824,7.576798439025879,-7.317818641662598,-8.9595365524292,9.071356773376465,-8.87040901184082,-8.424336433410645,8.399365425109863,-9.289396286010742,-10.558883666992188,7.21045446395874,-11.154129028320312,-10.788158416748047,7.777361869812012,-10.575414657592773,-4.693748474121094,8.099043846130371,-5.321347713470459,-8.638612747192383,7.50654935836792,-8.894433975219727,blues
8,blues.00008.wav,83.35433467741936,25400.0,635.0,0.40903714299201965,0.2941560447216034,0.3300662636756897,0.502476155757904,0.27124935388565063,0.4694814085960388,0.2678129794307874,0.10774758179067392,0.2481921946669231,4.948236465454102,29.297639846801758,0.0953819751739502,0.08617834746837616,0.027125278487801552,0.08278648555278778,1719.2131626636944,404.21084422084067,1604.9060980178297,2031.6438835817426,324.9814026084711,1993.6658907911294,22.37836203335969,9.450632915577307,19.21240866473144,0.0025932437274605036,0.0030451868660748005,0.0014404082903638482,3781.318801549197,1123.8060053333165,3499.1455078125,1.7125533050197816,1.9904825413557725,0.3038722302991904,0.014040638715366214,0.06320847282153412,0.003187066753112143,0.06402757957623839,0.02705344827055859,0.0625,0.1497573464827107,0.18045422065952202,0.06426768280721773,14.348926544189453,25.45469093322754,8.079686164855957,2.0442510617613152e-07,0.1127283051609993,-0.00223520677536726,-2.060521364910528e-05,0.05884850397706032,-9.111755207413808e-05,2.0080254077911377,44.092002868652344,-0.28073185682296753,-121.36102294921875,51.22666549682617,-122.8339614868164,122.51310729980469,20.368993759155273,124.53997802734375,-14.742130279541016,18.47756576538086,-14.461925506591797,46.1434440612793,13.913896560668945,44.38588333129883,-8.165332794189453,13.301426887512207,-6.51174259185791,20.176525115966797,10.346572875976562,21.265491485595703,-19.172475814819336,7.5959320068359375,-19.854293823242188,23.05561637878418,8.764012336730957,23.08673095703125,-11.8305025100708,6.522557258605957,-12.294692993164062,21.17700958251953,7.6386308670043945,21.803539276123047,-6.721189975738525,6.996883392333984,-6.759982585906982,7.010944843292236,7.488170623779297,7.364899635314941,-12.74183177947998,7.865800857543945,-13.639913558959961,5.066003322601318,7.109586238861084,5.535068988800049,-5.175477504730225,5.735933303833008,-5.364213466644287,-1.4440239667892456,7.107942581176758,-1.2090970277786255,-7.0370683670043945,5.374992847442627,-7.096714019775391,2.697451591491699,6.0777153968811035,3.1430258750915527,3.40980863571167,5.808513641357422,3.172542095184326,-2.698352575302124,6.00577449798584,-2.4822816848754883,blues
9,blues.00009.wav,80.74951171875,24630.0,615.75,0.27400922775268555,0.3038637042045593,0.1451263427734375,0.4633657932281494,0.2733032703399658,0.4035453796386719,0.2539851445102258,0.1372037889471463,0.2448277203080753,2.3891453742980957,24.581850051879883,0.014331080950796604,0.049149949103593826,0.04112819582223892,0.035830121487379074,1817.5163862399393,546.1623421495176,1689.9885532591068,1973.7390701415943,337.8790527511418,2016.1719252371786,21.164508854617015,7.958557033053352,19.456280367643494,0.002708272309973836,0.0032132172491401434,0.0017429906874895096,3944.451148443547,1169.4092766066055,3736.0107421875,0.8997433310988856,1.3465983584851164,0.08973123235787264,0.003091950791848752,0.07057790946150386,0.002740932465865988,0.0792153184258901,0.03710199195397739,0.07080078125,0.1755576896109992,0.2041936301965208,0.07657424131071383,12.691728591918945,20.26024055480957,8.606593132019043,-3.922062205674592e-06,0.08499221503734589,-0.0005061571719124913,-2.3027796487440355e-05,0.040959570556879044,-0.00015801351401023567,-5.112949371337891,59.54473114013672,-0.8283833861351013,-213.18080139160156,78.31963348388672,-209.6985321044922,115.15279388427734,28.260881423950195,119.4141845703125,-11.716266632080078,25.861162185668945,-7.522420406341553,39.02947235107422,18.72648048400879,34.51419448852539,-20.35275650024414,23.07006072998047,-16.00699234008789,13.082405090332031,16.703554153442383,14.343785285949707,-9.173481941223145,11.262334823608398,-7.82179069519043,9.016148567199707,8.24793815612793,9.073808670043945,-14.097914695739746,10.495019912719727,-14.615385055541992,4.278179168701172,9.618865013122559,3.30222749710083,-6.039594650268555,9.216414451599121,-6.25367546081543,3.784771203994751,10.223601341247559,4.219311714172363,0.22566771507263184,8.73988151550293,-0.3898787796497345,-5.113637447357178,9.24317741394043,-5.56152868270874,-0.41306421160697937,10.20161247253418,-0.6385716199874878,-1.1845365762710571,7.70315408706665,-1.3217153549194336,-1.9207146167755127,7.64486026763916,-1.4772958755493164,-2.2937278747558594,9.125133514404297,-2.5537335872650146,2.891265869140625,8.776812553405762,2.293308734893799,-4.233203887939453,9.567358016967773,-4.313154697418213,blues
